,Overall Qual,Gr Liv Area,Exter Qual,Kitchen Qual,Total Bsmt SF,Garage Area,1st Flr SF,Bsmt Qual,Year Built,Garage Finish,Year Remod/Add,Fireplace Qu,Full Bath,Foundation_PConc,Mas Vnr Area,Heating QC,Neighborhood_NridgHt,BsmtFin SF 1,Bsmt Exposure,Mas Vnr Type_None,Garage Type_Detchd,Sale Type_New,Garage Type_Attchd,MS SubClass_C060,Foundation_CBlock,BsmtFin Type 1,Exterior 1st_VinylSd,Lot Frontage,Open Porch SF,Exterior 2nd_VinylSd,Wood Deck SF,Mas Vnr Type_Stone,Lot Area,Lot Shape,Paved Drive,Garage Qual,Bsmt Full Bath,Half Bath,MS Zoning_RM,Roof Style_Hip,Garage Cond,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,2nd Flr SF,MS SubClass_C030,Electrical,MS Zoning_RL,Garage Type_NA,Foundation_BrkTil,Bsmt Cond,Garage Type_BuiltIn,Sale Type_WD ,Land Contour_HLS,Neighborhood_OldTown,House Style_2Story,House Style_1.5Fin,Exterior 1st_Wd Sdng,Bsmt Unf SF,Neighborhood_NAmes,Neighborhood_IDOTRR,MS SubClass_C050,Neighborhood_Edwards,Exterior 2nd_Wd Sdng,Exterior 1st_CemntBd,Lot Config_CulDSac,Fence,Exterior 2nd_CmentBd,Neighborhood_Somerst,Exterior 1st_MetalSd,Exterior 2nd_MetalSd,Bedroom AbvGr,Enclosed Porch,Neighborhood_BrkSide,Screen Porch,Neighborhood_Sawyer,Exterior 1st_AsbShng,MS Zoning_C (all),Functional,Kitchen AbvGr,Condition 1_Artery,Foundation_Slab,Neighborhood_Timber,MS SubClass_C160,Exterior 1st_HdBoard,Condition 1_Feedr,Bldg Type_Twnhs,Neighborhood_MeadowV,Bldg Type_2fmCon,Condition 1_Norm,Exterior 2nd_AsbShng,MS SubClass_C190,Sale Type_COD,Condition 1_PosN,MS Zoning_FV,Bldg Type_1Fam,Bldg Type_Duplex,MS SubClass_C090,Exterior 2nd_HdBoard,MS SubClass_C120
1893,5,796,2,2,796.0,0.0,796,2,1910,0,1950,0,1,0,0.0,3,0,0.0,1,1,0,0,0,0,1,1,0,67.0,0,0,328,0,8777,3,1,0,0.0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,3,0,1,0,0,0,0,0,796.0,0,0,0,1,1,0,0,3,0,0,1,0,2,164,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1894,5,1214,2,2,1214.0,461.0,1214,3,1965,1,1965,0,1,0,0.0,4,0,698.0,1,1,1,0,0,0,1,5,0,70.0,0,0,0,0,9170,3,2,2,1.0,0,0,1,2,0,0,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,420.0,0,0,0,1,0,0,0,4,0,0,1,1,2,184,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1895,5,955,2,2,955.0,386.0,955,3,1966,1,1966,0,1,0,0.0,4,0,763.0,1,1,0,0,1,0,1,4,0,66.0,0,0,0,0,7742,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,192.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1896,6,1728,3,3,864.0,673.0,864,4,2003,2,2003,0,2,1,0.0,4,0,503.0,1,1,0,0,1,1,0,3,1,64.0,56,1,216,0,8791,2,2,3,0.0,1,0,0,3,0,0,0,1,864,0,4,0,0,0,3,0,1,0,0,1,0,0,361.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1897,6,3672,2,3,1836.0,836.0,1836,3,1935,1,1990,4,3,0,0.0,3,0,425.0,1,1,1,0,0,0,0,3,0,60.0,80,0,684,0,19800,3,2,3,0.0,1,0,0,3,0,0,0,1,1836,0,4,1,0,1,3,0,1,0,0,0,0,0,1411.0,0,0,0,1,1,0,0,0,0,0,0,0,5,32,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1898,6,1561,2,2,1561.0,463.0,1561,3,1960,3,1960,4,2,0,132.0,2,0,65.0,1,0,0,0,1,0,1,2,0,90.0,148,0,0,1,13339,2,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,621.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,120,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1899,6,1481,2,2,702.0,343.0,702,4,1994,3,1995,3,2,1,0.0,3,0,0.0,1,1,0,0,1,1,0,1,0,65.0,36,0,0,0,8125,3,2,3,0.0,1,0,0,3,0,0,0,1,779,0,4,1,0,0,3,0,1,0,0,1,0,0,702.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1900,7,1527,2,2,699.0,410.0,801,3,1948,1,1999,4,1,0,0.0,4,0,699.0,2,1,0,0,1,1,1,5,0,78.0,0,0,0,0,11419,3,2,3,1.0,1,0,0,3,0,0,0,1,726,0,3,1,0,0,3,0,1,0,0,1,0,0,0.0,1,0,0,0,0,0,0,2,0,0,0,0,3,134,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1901,7,1640,3,3,798.0,595.0,798,4,2003,2,2003,0,2,1,0.0,4,0,0.0,1,1,0,0,1,1,0,1,1,72.0,45,1,0,0,7226,2,2,3,0.0,1,0,0,3,0,0,0,1,842,0,4,1,0,0,3,0,1,0,0,1,0,0,798.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1902,5,1480,2,2,1080.0,253.0,1080,3,1951,1,1994,4,1,1,0.0,2,0,1080.0,2,1,0,0,1,0,0,2,0,60.0,0,0,0,0,11100,3,2,3,1.0,0,0,0,3,0,0,0,1,400,0,4,1,0,0,3,0,1,0,0,0,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,0,4,68,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1903,7,1792,3,3,963.0,564.0,963,4,2001,2,2001,3,2,1,172.0,4,0,361.0,1,0,0,0,1,1,0,6,1,80.0,96,1,0,0,12435,3,2,3,0.0,1,0,0,3,0,1,0,1,829,0,4,1,0,0,3,0,1,0,0,1,0,0,602.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1904,5,1148,2,2,980.0,308.0,1148,5,1952,1,1952,0,1,1,0.0,1,0,210.0,2,1,1,0,0,0,0,2,0,57.0,0,0,0,0,6420,2,2,3,0.0,0,0,0,3,0,0,0,1,0,0,3,1,0,0,4,0,1,0,0,0,0,1,219.0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1905,5,1393,2,2,816.0,300.0,872,3,1955,1,1955,0,1,1,0.0,2,0,0.0,1,1,0,0,1,0,0,1,0,59.0,0,0,121,0,16466,2,2,3,0.0,1,0,0,3,0,0,0,1,521,0,4,1,0,0,3,0,1,0,0,0,1,0,816.0,0,0,1,1,0,0,0,0,0,0,1,1,3,0,0,265,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1906,6,1044,2,2,960.0,528.0,1044,3,1976,1,1976,2,1,0,0.0,2,0,504.0,3,1,1,0,0,0,1,6,0,65.0,0,0,228,0,6285,3,2,3,1.0,0,0,0,2,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,456.0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1907,5,1144,2,2,1144.0,336.0,1144,3,1963,1,1963,0,1,0,0.0,2,0,25.0,1,1,1,0,0,0,1,4,0,71.0,88,0,0,0,9204,3,2,3,1.0,1,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,247.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1908,8,1924,3,3,1086.0,592.0,1086,4,1998,2,1998,3,2,1,530.0,4,0,956.0,3,0,0,0,1,1,0,6,1,78.0,75,1,208,0,12011,2,2,3,1.0,1,0,0,3,1,1,0,1,838,0,4,1,0,0,3,0,1,0,0,1,0,0,130.0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,374,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1909,9,2599,3,3,1393.0,779.0,1422,4,1999,3,1999,3,2,1,165.0,4,0,0.0,1,0,0,0,0,1,0,1,1,108.0,30,1,668,0,14774,2,2,3,0.0,1,0,0,3,1,1,0,1,1177,0,4,1,0,0,3,1,1,0,0,1,0,0,1393.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1910,8,2283,3,3,1008.0,632.0,1008,4,2003,3,2003,4,2,1,188.0,4,0,850.0,4,0,0,0,0,1,0,6,1,69.0,46,1,120,0,11792,2,2,3,0.0,1,0,0,3,0,1,0,1,1275,0,4,1,0,0,3,1,1,0,0,1,0,0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1911,6,1133,2,2,795.0,900.0,765,3,1950,1,1950,0,1,0,0.0,3,0,621.0,3,1,1,0,0,0,1,3,0,60.0,0,0,0,0,8064,3,2,3,0.0,0,0,0,3,0,0,0,1,368,0,4,1,0,0,3,0,0,0,0,0,1,1,174.0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,231,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1912,6,1398,3,3,1398.0,542.0,1398,4,1990,2,1991,0,2,1,0.0,3,0,904.0,1,1,0,0,1,0,0,6,0,50.0,46,0,0,0,7175,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,494.0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1913,5,810,2,2,782.0,576.0,810,4,1971,1,1972,0,1,1,153.0,4,0,535.0,3,0,1,0,0,0,0,6,0,72.0,0,0,0,0,10820,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,88.0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1914,6,1306,3,3,1306.0,624.0,1306,4,2005,2,2005,4,2,1,135.0,4,1,900.0,3,0,0,0,1,0,0,5,1,34.0,63,1,170,1,5381,2,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1915,5,803,2,2,720.0,360.0,803,3,1941,1,1950,0,1,0,0.0,0,0,116.0,3,1,1,0,0,0,1,4,0,50.0,0,0,0,0,5000,3,2,3,0.0,0,1,0,3,0,0,0,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0,604.0,0,1,0,0,0,0,0,0,0,0,1,1,2,244,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1916,5,1435,2,2,910.0,308.0,910,2,1950,1,1950,0,1,0,0.0,2,0,910.0,1,1,1,0,0,0,1,3,0,55.0,33,0,0,0,8674,3,2,3,1.0,0,1,0,3,0,0,0,1,525,0,4,0,0,0,3,0,1,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1917,6,2073,2,2,1542.0,500.0,2073,4,1978,1,1988,3,2,0,119.0,2,0,790.0,1,0,0,0,1,0,1,5,0,85.0,0,0,349,1,13175,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,589.0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1918,6,1991,2,2,854.0,432.0,1096,3,1932,1,1950,4,1,0,480.0,2,0,297.0,2,0,1,0,0,0,1,3,0,69.0,0,0,0,0,11275,2,2,3,0.0,1,0,0,2,0,1,0,1,895,0,4,1,0,0,3,0,1,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,3,19,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1919,4,1067,2,3,1067.0,436.0,1067,4,1950,1,1995,0,2,0,0.0,2,0,442.0,1,1,0,0,1,0,1,4,1,60.0,0,0,290,0,9600,3,2,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,625.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1920,5,1174,2,3,680.0,576.0,680,3,1900,1,2006,4,1,0,0.0,4,0,130.0,1,1,1,0,0,0,0,4,0,120.0,26,0,116,0,9000,3,2,3,0.0,0,1,0,3,0,0,0,1,494,0,4,0,0,1,2,0,1,0,1,0,1,0,550.0,0,0,1,0,0,0,0,3,0,0,0,0,2,40,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1921,4,1689,2,2,1680.0,432.0,1689,4,1991,1,1991,3,2,1,0.0,3,0,1383.0,1,1,0,0,1,0,0,5,0,74.0,120,0,428,0,9990,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,297.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1922,6,1132,2,2,608.0,240.0,608,3,1939,1,1950,0,1,0,0.0,2,0,452.0,1,1,1,0,0,0,0,4,0,50.0,0,0,0,0,6000,3,2,3,1.0,0,1,0,3,0,0,0,1,524,0,4,0,0,1,4,0,1,0,0,0,1,0,144.0,0,0,1,0,0,0,0,3,0,0,1,1,2,128,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1923,6,1024,2,3,1008.0,313.0,1024,3,1956,1,1956,3,1,0,244.0,2,0,773.0,1,0,0,0,1,0,1,3,1,85.0,0,1,0,0,10533,2,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,235.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,280,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1924,8,2232,3,3,1173.0,623.0,1215,4,1993,2,1994,3,2,1,372.0,4,0,624.0,1,0,0,0,1,1,0,6,0,69.0,165,0,173,0,11692,2,2,3,1.0,1,0,0,3,1,1,0,1,1017,0,4,1,0,0,3,0,1,0,0,1,0,0,549.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1925,6,1440,3,3,1440.0,467.0,1440,4,1981,3,1981,3,2,0,310.0,4,0,678.0,1,0,0,0,1,0,1,4,0,69.0,0,0,0,0,12546,2,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,762.0,0,0,0,0,0,0,0,0,0,0,1,1,3,99,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1926,6,1680,3,3,880.0,540.0,1680,4,1988,3,2007,4,2,0,260.0,4,0,808.0,1,0,0,0,1,0,1,6,0,69.0,44,0,292,0,21695,2,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,72.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1927,5,1092,2,2,1092.0,0.0,1092,4,2007,0,2008,0,1,1,0.0,4,0,0.0,1,1,0,0,0,0,0,1,1,77.0,52,1,0,0,9278,3,2,0,0.0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,3,0,1,0,0,0,0,0,1092.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1928,5,1559,2,2,1559.0,812.0,1559,3,1948,1,1973,0,1,0,0.0,3,0,338.0,1,1,1,0,0,0,0,3,1,90.0,116,1,0,0,8100,3,2,3,1.0,0,1,0,3,0,0,0,1,0,1,4,0,0,1,3,0,0,0,1,0,0,0,1221.0,0,0,0,0,0,0,0,2,0,0,0,0,2,230,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1929,9,1980,3,4,1980.0,770.0,1980,5,2004,3,2005,4,2,1,66.0,4,1,1447.0,3,0,0,0,1,0,0,6,1,129.0,45,1,194,0,16737,3,2,3,1.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,533.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1930,8,2630,3,3,1470.0,696.0,1470,4,1998,3,1998,3,2,1,473.0,3,0,986.0,1,0,0,0,1,1,0,6,1,80.0,66,1,0,0,9200,3,2,3,1.0,1,0,0,3,1,1,0,1,1160,0,4,1,0,0,3,0,1,0,0,1,0,0,484.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1931,8,1861,3,3,1341.0,851.0,1341,4,2007,2,2007,4,3,1,156.0,4,0,0.0,3,0,0,0,0,1,0,1,1,73.0,60,1,144,1,9801,3,2,3,0.0,0,0,0,3,0,0,0,1,520,0,4,1,0,0,3,1,1,0,0,1,0,0,1341.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1932,4,1200,2,2,1200.0,850.0,1200,4,1964,3,1964,0,1,0,98.0,3,0,865.0,3,0,0,0,0,0,1,5,0,150.0,119,0,0,0,14137,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,171,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1933,5,2320,2,2,0.0,672.0,1547,0,1948,1,1950,3,2,0,0.0,3,0,0.0,0,1,0,0,1,1,0,0,0,69.0,144,0,120,0,14762,1,1,3,0.0,0,0,0,3,0,0,0,1,720,0,4,1,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1934,8,2200,3,4,2200.0,685.0,2200,5,2003,3,2004,4,2,1,470.0,4,1,1557.0,4,0,0,0,1,0,0,6,1,117.0,55,1,208,0,15262,2,2,3,1.0,1,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,643.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1935,8,1795,3,3,1777.0,534.0,1795,4,2002,2,2002,4,2,1,281.0,4,0,0.0,1,0,0,0,1,0,0,1,1,75.0,159,1,171,0,9742,3,2,3,0.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1777.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1936,5,1297,2,2,1297.0,498.0,1297,3,1954,3,1990,3,1,0,650.0,3,0,1213.0,1,0,0,0,1,0,1,3,0,74.0,0,0,0,0,8532,3,2,3,0.0,0,0,1,3,0,1,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,84.0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1937,5,1319,2,2,608.0,270.0,1319,3,1953,1,1953,0,1,1,0.0,2,0,428.0,1,1,0,0,1,0,0,4,0,79.0,0,0,66,0,10634,3,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1938,7,1463,2,2,1463.0,539.0,1463,4,1998,3,1998,0,2,1,0.0,4,0,950.0,2,1,0,0,1,0,0,6,1,65.0,81,1,0,0,14753,1,2,3,1.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,513.0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1939,7,3493,2,3,1470.0,870.0,1675,3,1880,1,2002,5,3,0,0.0,4,0,0.0,1,1,0,0,1,0,0,1,0,87.0,0,0,302,0,18386,3,2,3,0.0,0,1,0,3,0,0,0,1,1818,0,4,0,0,1,3,0,1,0,1,0,0,0,1470.0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1940,5,1094,3,3,1094.0,576.0,1094,4,2003,1,2004,0,1,1,126.0,4,0,729.0,1,0,1,0,0,0,0,6,1,60.0,0,1,0,0,12450,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1941,6,1960,3,3,860.0,440.0,860,4,2002,3,2002,3,2,1,0.0,4,0,625.0,1,1,0,0,0,1,0,6,1,69.0,48,1,288,0,7851,3,2,3,1.0,1,0,0,3,0,0,0,1,1100,0,4,1,0,0,3,1,1,0,0,1,0,0,235.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1942,5,808,2,2,808.0,308.0,808,3,1958,1,2000,0,1,0,0.0,4,0,150.0,1,1,1,0,0,0,1,4,1,50.0,0,1,143,0,5175,3,0,3,0.0,0,0,0,3,0,0,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1943,5,943,2,2,943.0,528.0,943,3,1967,1,1967,0,1,0,323.0,2,0,114.0,1,0,1,0,0,0,1,2,0,69.0,0,0,132,0,8398,2,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1944,7,1246,3,3,1146.0,428.0,1246,4,2007,3,2008,4,2,1,20.0,4,0,0.0,4,0,0,1,1,0,0,1,0,53.0,24,0,100,0,3710,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,1146.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1945,4,1128,2,2,698.0,528.0,698,3,1920,2,1950,0,1,0,0.0,2,0,0.0,1,1,1,0,0,0,1,1,0,60.0,0,0,30,0,7500,3,2,3,0.0,0,0,0,3,0,0,0,1,430,0,3,0,0,0,3,0,0,0,0,0,1,0,698.0,0,1,1,0,0,0,0,0,0,0,1,1,2,164,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1946,6,951,3,3,951.0,480.0,951,3,1958,1,2007,0,1,0,0.0,3,0,745.0,2,1,1,0,0,0,1,6,0,62.0,0,0,0,0,8010,3,2,3,1.0,0,0,1,3,0,0,0,0,0,0,4,1,0,0,3,0,1,0,0,0,0,1,206.0,1,0,0,0,1,0,0,0,0,0,0,0,2,42,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1947,7,1644,3,3,1518.0,569.0,1644,4,1989,3,1989,3,2,1,145.0,3,0,1518.0,4,0,0,0,1,0,0,6,0,69.0,0,0,80,0,12800,3,2,3,1.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,396,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1948,7,1959,2,2,1907.0,766.0,1959,3,1988,1,1989,0,3,0,70.0,3,0,0.0,1,0,0,0,0,0,1,1,1,82.0,0,1,0,0,11070,3,2,3,0.0,0,0,0,3,0,1,0,1,0,0,4,1,0,0,3,0,1,0,0,0,0,0,1907.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1949,6,2054,3,3,992.0,390.0,1022,4,2000,2,2000,3,2,1,40.0,4,0,695.0,1,0,0,0,0,1,0,6,1,69.0,48,1,24,0,12224,2,2,3,1.0,1,0,0,3,0,1,0,1,1032,0,4,1,0,0,3,1,1,0,0,1,0,0,297.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
