,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,Sale Type
1808,C080,RL,81.0,10530,3,Lvl,3,Inside,2,NWAmes,Norm,1Fam,SLvl,6,6,1975,2000,Gable,Plywood,Plywood,BrkFace,248.0,2,2,CBlock,3,2,1,5,548.0,1,0.0,127.0,675.0,2,4,1109,766,0,1875,0.0,0.0,3,0,3,1,3,7,3,Attchd,2,485.0,3,3,2,48,28,0,0,0,0,0,0,6,2006,WD 
1809,C050,RM,50.0,6000,3,Lvl,3,Inside,2,OldTown,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,1,5,331.0,1,0.0,318.0,649.0,4,4,679,504,0,1183,0.0,0.0,1,1,2,1,2,7,0,Detchd,1,308.0,3,3,2,0,176,0,0,0,0,0,0,6,2007,WD 
1810,C060,RL,70.0,7703,3,Lvl,3,Inside,2,SawyerW,Norm,1Fam,2Story,6,6,1992,1992,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4,4,1,6,52.0,3,364.0,400.0,816.0,4,4,833,897,0,1730,0.0,0.0,2,1,3,1,3,7,0,Attchd,2,528.0,3,3,2,0,91,0,0,168,0,0,0,11,2009,WD 
1811,C160,FV,35.0,4251,2,Lvl,3,Inside,2,Somerst,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,MetalSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,625.0,625.0,4,4,625,625,0,1250,0.0,0.0,2,1,2,1,3,7,0,Detchd,2,528.0,3,3,2,0,54,0,0,0,0,0,0,6,2007,New
1812,C060,RL,88.0,12128,2,Bnk,3,Inside,2,SawyerW,Norm,1Fam,2Story,6,4,1989,1989,Gable,HdBoard,HdBoard,BrkFace,232.0,3,2,CBlock,4,3,1,5,549.0,1,0.0,319.0,868.0,4,4,1313,1246,0,2559,0.0,0.0,2,1,4,1,4,7,3,Attchd,2,506.0,3,3,2,0,245,0,0,168,0,3,0,11,2006,WD 
1813,C120,RM,69.0,3072,3,Lvl,3,Inside,2,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,18.0,3,2,PConc,4,3,1,6,1059.0,1,0.0,306.0,1365.0,4,4,1548,0,0,1548,1.0,0.0,2,0,2,1,3,7,3,Attchd,3,388.0,3,3,2,143,20,0,0,0,0,0,0,9,2006,WD 
1814,C050,RL,58.0,8410,3,Lvl,3,FR2,2,Edwards,Feedr,1Fam,1.5Fin,5,3,1910,1996,Gambrel,Wd Sdng,VinylSd,None,0.0,2,1,PConc,3,3,1,1,0.0,1,0.0,658.0,658.0,2,4,658,526,0,1184,0.0,0.0,1,0,5,1,2,7,0,NA,0,0.0,0,0,0,0,151,0,0,0,0,0,0,5,2006,WD 
1815,C020,RL,49.0,15218,2,Lvl,3,CulDSac,2,Somerst,RRAn,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5,4,1,6,1562.0,1,0.0,108.0,1670.0,4,4,1670,0,0,1670,1.0,0.0,2,1,2,1,3,7,4,Attchd,2,928.0,3,3,2,0,240,200,0,0,0,0,0,9,2006,New
1816,C060,RL,69.0,14364,2,Low,3,Inside,1,SawyerW,Norm,1Fam,2Story,7,5,1988,1989,Gable,Plywood,Plywood,BrkFace,128.0,3,2,CBlock,4,3,4,6,1065.0,1,0.0,92.0,1157.0,4,4,1180,882,0,2062,1.0,0.0,2,1,3,1,2,7,4,Attchd,3,454.0,3,3,2,60,55,0,0,154,0,0,0,4,2007,WD 
1817,C020,RL,70.0,8680,3,Lvl,3,Inside,2,NAmes,Norm,1Fam,1Story,5,7,1960,1960,Hip,CemntBd,CmentBd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,2,4,894,0,0,894,0.0,0.0,1,0,3,1,2,7,0,Detchd,1,312.0,3,3,2,0,0,0,0,0,0,0,0,1,2007,WD 
1818,C050,RL,80.0,9600,3,Lvl,3,Inside,2,NAmes,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,4,120.0,1,0.0,736.0,856.0,4,4,1112,556,0,1668,0.0,0.0,1,1,3,1,2,5,0,Attchd,1,271.0,3,3,2,0,0,0,0,0,0,3,0,9,2009,WD 
1819,C020,RL,91.0,11778,3,Lvl,3,Inside,2,CollgCr,PosN,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,402.0,4,2,PConc,5,3,3,6,1153.0,1,0.0,598.0,1751.0,4,4,1766,0,0,1766,1.0,0.0,2,1,3,1,4,7,4,Attchd,3,874.0,3,3,2,216,36,0,0,0,0,0,0,12,2008,New
1820,C060,RL,59.0,15810,2,Lvl,3,Inside,2,Gilbert,RRAn,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,CBlock,4,3,1,1,0.0,1,0.0,768.0,768.0,4,4,768,728,0,1496,0.0,0.0,3,0,3,1,3,7,0,Attchd,1,572.0,3,3,2,100,0,0,0,0,0,0,0,5,2007,New
1821,C020,RL,91.0,11024,2,Lvl,3,Corner,2,SawyerW,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,118.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1400.0,1400.0,4,4,1400,0,0,1400,0.0,0.0,2,0,3,1,3,7,0,Attchd,2,612.0,3,3,2,144,55,0,0,0,0,0,0,10,2006,New
1822,C060,RL,69.0,8970,2,Lvl,3,Corner,2,NAmes,Norm,1Fam,2Story,5,6,1965,1965,Gable,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,1,5,388.0,1,0.0,356.0,744.0,2,4,825,1315,0,2140,0.0,0.0,2,1,4,1,2,7,3,Attchd,3,549.0,3,3,2,0,40,264,0,0,0,3,0,6,2009,WD 
1823,C030,RL,60.0,10800,3,Lvl,3,Inside,2,OldTown,Norm,1Fam,1Story,4,6,1927,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,656.0,656.0,2,4,968,0,0,968,0.0,0.0,2,0,4,1,2,7,0,Detchd,1,216.0,2,2,2,0,0,0,0,0,0,0,0,8,2007,WD 
1824,C120,FV,25.0,4835,2,Lvl,3,CulDSac,2,Somerst,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,MetalSd,MetalSd,None,0.0,3,2,PConc,5,3,3,6,1298.0,1,0.0,190.0,1488.0,4,4,1488,0,0,1488,1.0,0.0,2,0,2,1,3,7,4,Attchd,3,506.0,3,3,2,168,50,0,0,0,0,0,0,3,2010,WD 
1825,C020,RL,53.0,3710,3,Lvl,3,Inside,2,Blmngtn,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,16.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1266.0,1266.0,4,4,1266,0,0,1266,0.0,0.0,2,0,2,1,3,7,4,Attchd,3,388.0,3,3,2,100,16,0,0,0,0,0,0,8,2007,New
1826,C030,RM,51.0,6120,3,Lvl,3,Corner,2,BrkSide,Norm,1Fam,1Story,5,7,1931,1993,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,4,209.0,1,0.0,506.0,715.0,2,3,875,0,0,875,1.0,0.0,1,0,2,1,2,7,0,Detchd,1,180.0,2,3,2,48,0,0,0,0,0,0,0,11,2009,WD 
1827,C080,RL,80.0,9600,3,Lvl,3,FR2,2,Veenker,Feedr,1Fam,SLvl,6,7,1976,1994,Hip,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,528.0,528.0,4,4,1094,761,0,1855,0.0,0.0,2,1,3,1,2,7,3,Attchd,2,512.0,3,3,2,113,100,0,0,0,0,0,0,8,2007,WD 
1828,C020,RL,91.0,14145,3,Lvl,3,Corner,2,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,4,3,2,5,213.0,1,0.0,995.0,1208.0,4,4,1621,0,0,1621,1.0,0.0,2,0,3,1,3,7,0,Attchd,2,440.0,3,3,2,108,45,0,0,0,0,0,400,5,2006,WD 
1829,C020,RL,70.0,9926,2,Lvl,3,Inside,2,NridgHt,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,210.0,3,2,PConc,4,3,2,6,1178.0,1,0.0,436.0,1614.0,4,4,1614,0,0,1614,1.0,0.0,2,0,3,1,3,7,0,Attchd,2,878.0,3,3,2,100,38,0,0,0,0,0,0,5,2007,WD 
1830,C160,RL,50.0,8012,3,Lvl,3,Inside,2,SawyerW,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,630.0,630.0,4,4,630,636,0,1266,0.0,0.0,1,1,2,1,2,7,3,Attchd,2,283.0,3,3,2,340,0,0,0,0,0,3,0,7,2007,WD 
1831,C060,RL,80.0,10240,3,Lvl,3,Inside,2,NridgHt,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,178.0,3,2,PConc,4,3,2,1,0.0,1,0.0,1030.0,1030.0,3,4,1038,1060,0,2098,0.0,0.0,2,1,3,1,4,7,4,Attchd,2,878.0,3,3,2,192,52,0,0,0,0,0,0,3,2006,WD 
1832,C060,RL,69.0,10762,2,Lvl,3,CulDSac,2,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,344.0,3,2,PConc,4,3,1,6,694.0,1,0.0,284.0,978.0,4,4,1005,978,0,1983,0.0,0.0,2,1,3,1,3,7,3,Attchd,3,490.0,3,3,2,0,0,0,0,0,0,0,0,5,2009,WD 
1833,C080,RL,80.0,8000,3,Lvl,3,Inside,2,NAmes,Norm,1Fam,SLvl,5,5,1959,1959,Gable,BrkFace,Plywood,None,0.0,2,2,CBlock,4,3,3,6,433.0,3,95.0,0.0,528.0,2,4,1183,0,0,1183,1.0,0.0,1,0,3,1,2,7,0,Attchd,2,288.0,3,3,2,0,0,0,0,0,0,2,0,7,2009,WD 
1834,C160,RM,21.0,1680,3,Lvl,3,Inside,2,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,HdBoard,ImStucc,BrkFace,381.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,525.0,525.0,2,4,525,567,0,1092,0.0,0.0,1,1,3,1,2,7,0,Detchd,1,264.0,3,3,2,0,0,0,0,0,0,0,0,3,2010,WD 
1835,C060,RL,105.0,13693,3,Lvl,3,Inside,2,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,772.0,4,2,PConc,4,3,3,1,0.0,1,0.0,2153.0,2153.0,4,4,2069,574,0,2643,0.0,0.0,2,1,3,1,4,7,4,BuiltIn,3,694.0,3,3,2,414,84,0,0,0,0,0,0,3,2007,WD 
1836,C020,FV,85.0,10625,3,Lvl,3,Inside,2,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,292.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1660.0,1660.0,4,4,1660,0,0,1660,0.0,0.0,2,0,3,1,3,7,4,Attchd,3,660.0,3,3,2,133,120,0,0,0,0,0,0,6,2008,WD 
1837,C020,RL,60.0,7200,3,Lvl,3,Corner,2,NAmes,Norm,1Fam,1Story,5,7,1951,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,2,4,234.0,3,486.0,180.0,900.0,2,4,900,0,0,900,0.0,1.0,1,0,3,1,3,7,0,Detchd,1,576.0,3,3,2,222,32,0,0,0,0,0,0,5,2010,WD 
1838,C160,RM,24.0,1612,3,Lvl,3,Inside,2,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4,3,1,1,0.0,1,0.0,561.0,561.0,2,4,561,668,0,1229,0.0,0.0,1,1,2,1,2,7,3,Attchd,3,462.0,3,3,2,154,0,0,0,0,0,3,0,7,2009,WD 
1839,C060,FV,84.0,10207,3,Lvl,3,Inside,2,Somerst,Norm,1Fam,2Story,7,6,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,874.0,874.0,4,4,874,887,0,1761,0.0,0.0,3,0,3,1,3,7,0,Attchd,3,578.0,3,3,2,144,105,0,0,0,0,0,0,8,2007,New
1840,C020,RL,64.0,10475,2,Lvl,3,Corner,2,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,72.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1694.0,1694.0,4,4,1694,0,0,1694,0.0,0.0,2,0,3,1,3,7,0,Attchd,2,776.0,3,3,2,160,33,0,0,0,0,0,0,2,2010,WD 
1841,C090,RM,33.0,5976,3,Lvl,3,Inside,2,OldTown,Norm,Duplex,2Story,5,7,1920,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,624.0,624.0,3,3,624,624,0,1248,0.0,0.0,2,0,2,2,2,7,0,NA,0,0.0,0,0,0,0,130,256,0,0,0,0,0,12,2006,WD 
1842,C030,RL,85.0,10625,3,Lvl,3,Corner,2,Edwards,Norm,1Fam,1Story,5,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,5,108.0,1,0.0,350.0,458.0,1,4,835,0,0,835,0.0,0.0,1,0,2,1,2,7,0,Basment,1,366.0,2,3,2,0,0,77,0,0,0,0,400,5,2010,COD
1843,C060,RL,69.0,53107,1,Low,3,Corner,1,ClearCr,Feedr,1Fam,2Story,6,5,1992,1992,Gable,HdBoard,HdBoard,None,0.0,3,2,PConc,4,3,3,6,985.0,1,0.0,595.0,1580.0,4,4,1079,874,0,1953,1.0,0.0,2,1,3,1,3,7,2,Attchd,3,501.0,3,3,2,216,231,0,0,0,0,0,0,6,2007,WD 
1844,C045,RM,40.0,5680,3,Lvl,3,Inside,2,OldTown,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,AsbShng,AsbShng,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,592.0,592.0,2,3,933,240,0,1173,0.0,0.0,2,0,3,1,2,7,0,Detchd,1,240.0,3,2,2,0,25,77,0,0,0,3,0,9,2007,WD 
1845,C020,RL,66.0,12400,2,Lvl,3,Inside,2,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,176.0,2,2,CBlock,3,2,1,3,585.0,1,0.0,630.0,1215.0,2,3,1215,0,0,1215,0.0,0.0,1,0,3,1,2,7,0,Attchd,1,297.0,3,3,2,0,0,0,0,234,0,0,0,6,2009,WD 
1846,C020,RL,65.0,6768,2,Lvl,3,Inside,2,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,Hip,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,3,2,6,832.0,1,0.0,80.0,912.0,3,4,912,0,0,912,1.0,1.0,1,0,3,1,3,7,0,Detchd,1,288.0,3,3,2,168,0,0,0,0,0,4,0,5,2008,WD 
1847,C045,RM,50.0,6000,3,Lvl,3,Inside,2,BrkSide,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,3,2,PConc,3,3,1,1,0.0,1,0.0,884.0,884.0,3,4,904,0,0,904,0.0,0.0,1,0,2,1,2,7,0,Detchd,1,180.0,3,3,2,0,0,105,0,0,0,0,0,1,2009,WD 
1848,C050,RL,75.0,12508,2,Lvl,3,Inside,2,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,4,3,2,5,660.0,1,0.0,323.0,983.0,4,4,983,767,0,1750,1.0,0.0,2,0,4,1,2,4,0,Attchd,1,423.0,3,3,2,245,0,156,0,0,0,0,1300,7,2008,WD 
1849,C060,RL,62.0,7415,2,Lvl,3,Inside,2,Gilbert,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,3,3,1,6,759.0,1,0.0,80.0,839.0,4,4,864,729,0,1593,1.0,0.0,2,1,3,1,2,7,3,Attchd,3,398.0,3,3,2,100,75,0,0,0,0,0,0,4,2008,WD 
1850,C060,RL,88.0,11762,3,Lvl,3,Inside,2,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,Gable,VinylSd,VinylSd,BrkFace,309.0,3,2,PConc,5,3,1,6,335.0,1,0.0,770.0,1105.0,4,4,1105,1097,0,2202,1.0,0.0,2,1,4,1,3,7,3,Attchd,2,517.0,3,3,2,0,65,0,0,144,0,0,0,9,2007,WD 
1851,C020,RL,65.0,8767,2,Lvl,3,Inside,2,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,3,6,24.0,1,0.0,1286.0,1310.0,4,4,1310,0,0,1310,0.0,0.0,2,0,3,1,3,7,4,Attchd,3,400.0,3,3,2,0,0,0,0,0,0,0,0,7,2006,New
1852,C020,RL,60.0,8190,3,Lvl,3,Inside,2,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,3,732.0,1,0.0,216.0,948.0,4,4,948,0,0,948,1.0,0.0,1,0,3,1,2,7,3,Detchd,1,280.0,3,3,2,0,36,0,0,0,0,0,0,10,2007,WD 
1853,C020,FV,75.0,7500,3,Lvl,3,Inside,2,Somerst,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,238.0,3,2,PConc,4,3,1,6,24.0,1,0.0,1348.0,1372.0,4,4,1448,0,0,1448,0.0,0.0,2,0,2,1,3,7,4,Attchd,2,692.0,3,3,2,0,140,0,0,0,0,0,0,6,2009,WD 
1854,C020,RL,62.0,70761,2,Low,3,Inside,1,ClearCr,Norm,1Fam,1Story,7,5,1975,1975,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,4,3,4,5,655.0,1,0.0,878.0,1533.0,2,4,1533,0,0,1533,1.0,0.0,2,0,2,1,3,7,3,Attchd,1,576.0,3,3,2,200,54,0,0,0,0,0,0,12,2006,WD 
1855,C120,FV,32.0,3784,2,Lvl,3,Inside,2,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,36.0,3,2,PConc,4,3,1,6,60.0,1,0.0,1451.0,1511.0,4,4,1565,0,0,1565,1.0,0.0,2,0,2,1,3,7,0,Attchd,3,476.0,3,3,2,0,120,0,0,0,0,0,0,2,2007,New
1856,C120,RM,44.0,4224,3,Lvl,3,Inside,2,MeadowV,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CemntBd,CmentBd,None,0.0,2,2,PConc,4,3,1,6,840.0,1,0.0,200.0,1040.0,2,4,1060,0,0,1060,1.0,0.0,1,0,3,1,2,7,3,Attchd,1,572.0,3,3,2,100,110,0,0,0,0,0,0,6,2007,WD 
1857,C020,RL,57.0,9245,1,Lvl,3,Inside,2,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,6,686.0,1,0.0,304.0,990.0,4,4,990,0,0,990,0.0,1.0,1,0,3,1,2,7,0,Detchd,1,672.0,3,3,2,0,0,0,0,0,0,0,0,2,2008,WD 
1858,C020,RL,69.0,14781,1,Lvl,3,CulDSac,2,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,178.0,3,2,PConc,4,3,4,1,0.0,1,0.0,1753.0,1753.0,4,4,1787,0,0,1787,0.0,0.0,2,0,3,1,3,7,3,Attchd,2,748.0,3,3,2,198,150,0,0,0,0,0,0,8,2006,WD 
1859,C090,RL,60.0,8544,3,Lvl,3,Corner,2,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,BrkFace,Stone,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,1,2,1040,0,0,1040,0.0,0.0,2,0,2,2,2,7,0,Detchd,1,400.0,3,2,2,0,0,0,0,0,0,0,0,12,2006,WD 
1860,C020,RL,62.0,7440,3,Lvl,3,Inside,2,Edwards,Norm,1Fam,1Story,5,6,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4,3,1,4,173.0,1,0.0,916.0,1089.0,2,4,1089,0,0,1089,1.0,0.0,1,0,3,1,2,7,4,Detchd,2,252.0,3,3,1,328,0,0,0,0,0,3,0,9,2009,WD 
1861,C030,RM,62.0,7404,3,Lvl,3,Corner,2,OldTown,Norm,1Fam,1Story,4,6,1920,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,861.0,861.0,2,4,861,0,0,861,0.0,0.0,1,0,2,1,2,7,0,Detchd,1,288.0,3,3,0,0,0,128,0,0,0,0,0,11,2009,Oth
1862,C030,RL,67.0,4853,3,Bnk,3,Inside,2,SWISU,Artery,1Fam,1Story,5,6,1924,1999,Gable,MetalSd,VinylSd,BrkFace,203.0,2,2,BrkTil,3,3,2,3,133.0,1,0.0,974.0,1107.0,1,3,1296,0,0,1296,0.0,0.0,2,0,2,1,1,7,4,Detchd,1,260.0,3,3,2,0,0,36,0,0,0,3,0,5,2010,WD 
1863,C020,RL,59.0,10593,2,Lvl,3,Inside,2,NoRidge,Norm,1Fam,1Story,7,5,1996,1996,Hip,VinylSd,VinylSd,BrkFace,338.0,3,2,PConc,4,3,1,6,919.0,1,0.0,801.0,1720.0,4,4,1720,0,0,1720,1.0,0.0,2,0,3,1,3,7,3,Attchd,3,527.0,3,3,2,240,56,154,0,0,0,0,0,3,2010,WD 
1864,C060,RL,78.0,12090,3,Lvl,3,Inside,2,NWAmes,Norm,1Fam,2Story,7,7,1981,2003,Gable,MetalSd,MetalSd,BrkFace,306.0,3,2,CBlock,4,3,1,5,321.0,1,0.0,404.0,725.0,4,4,725,754,0,1479,0.0,0.0,2,1,3,1,3,7,3,Attchd,2,484.0,3,3,2,167,72,0,0,0,0,0,0,3,2007,WD 
1865,C020,RL,69.0,11677,2,Lvl,3,Inside,2,Sawyer,Norm,1Fam,1Story,5,4,1966,1966,Gable,HdBoard,HdBoard,BrkFace,442.0,2,2,CBlock,3,3,3,3,249.0,4,761.0,30.0,1040.0,2,4,1040,0,0,1040,1.0,0.0,1,0,3,1,2,7,0,Attchd,2,264.0,3,3,2,0,90,0,0,0,0,3,0,2,2007,WD 
1866,C060,RL,69.0,11000,3,Lvl,3,FR2,2,NoRidge,Norm,1Fam,2Story,9,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,295.0,3,2,PConc,5,3,2,1,0.0,1,0.0,1519.0,1519.0,4,4,1533,639,0,2172,0.0,0.0,2,1,4,1,4,7,3,BuiltIn,2,687.0,3,3,2,162,153,0,0,0,0,0,0,6,2008,WD 
1867,C020,RL,50.0,8000,3,Lvl,3,Inside,2,NAmes,Norm,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,5,680.0,1,0.0,292.0,972.0,4,4,972,0,0,972,1.0,0.0,1,0,2,1,2,7,4,Detchd,1,240.0,3,3,2,0,0,0,0,0,0,0,0,5,2009,WD 
1868,C060,RL,51.0,8029,2,Lvl,3,Inside,2,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,4,4,728,728,0,1456,0.0,0.0,2,1,3,1,3,7,0,Attchd,3,400.0,3,3,2,100,24,0,0,0,0,0,0,7,2008,WD 
1869,C020,RL,69.0,13495,2,Lvl,3,Corner,2,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,70.0,2,3,CBlock,3,3,1,4,625.0,2,201.0,222.0,1048.0,1,4,1728,0,0,1728,1.0,0.0,2,0,3,1,2,6,4,Detchd,1,576.0,3,3,2,0,99,0,0,0,0,0,0,7,2009,WD 
1870,C050,RL,60.0,9738,3,Lvl,3,Inside,2,Edwards,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,AsbShng,None,0.0,2,3,BrkTil,3,3,1,4,392.0,1,0.0,392.0,784.0,3,4,949,272,0,1221,1.0,0.0,1,0,4,1,2,7,0,Attchd,1,392.0,3,3,2,0,0,236,0,0,0,0,0,3,2006,WD 
1871,C060,RL,68.0,9272,2,Lvl,3,Inside,2,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,500.0,1,0.0,342.0,842.0,4,4,856,893,0,1749,0.0,0.0,2,1,3,1,3,7,0,Attchd,2,515.0,3,3,2,140,85,0,0,0,0,0,0,6,2006,WD 
1872,C120,RL,48.0,7841,2,Lvl,3,Inside,2,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,394.0,4,2,PConc,5,3,1,6,848.0,1,0.0,729.0,1577.0,4,4,1577,0,0,1577,1.0,0.0,2,0,2,1,4,7,4,Attchd,2,564.0,3,3,2,203,39,0,0,0,0,0,0,5,2007,WD 
1873,C080,RL,69.0,8530,2,Lvl,3,Inside,2,Gilbert,Norm,1Fam,SLvl,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,22.0,2,2,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,3,4,804,670,0,1474,0.0,0.0,2,1,3,1,2,7,3,BuiltIn,3,400.0,3,3,2,120,72,0,0,0,0,0,700,5,2009,WD 
1874,C060,RL,69.0,13041,1,Lvl,3,Inside,2,Gilbert,Norm,1Fam,2Story,6,5,1995,1995,Gable,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,781.0,781.0,3,4,781,890,0,1671,0.0,0.0,2,1,3,1,2,7,3,Attchd,3,423.0,3,3,2,0,84,0,0,0,0,0,0,2,2006,WD 
1875,C020,RL,200.0,43500,3,Lvl,3,Inside,2,Mitchel,Artery,1Fam,1Story,3,5,1953,1953,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,4,4,2034,0,0,2034,0.0,0.0,1,0,2,1,2,6,0,2Types,2,1041.0,3,3,0,483,266,0,0,0,561,4,0,6,2007,WD 
